corregimie,ndvi_anom,fecha,vci,spi_1
Coclé,-0.251251883519,2023-01-01,47.2902397661,0.797381029398
El Coco,0.45406099029,2023-01-01,58.3296739477,0.986476550592
Victoriano Lorenzo,-0.0252912821582,2023-01-01,51.1339485277,0.539563325926
El Harino,1,2023-07-01,100,0.0777768740235
El Retiro,0.111136126123,2024-05-01,62.8117040504,-0.588024374907
Caballero,0.214899472711,2024-07-01,73.7699694603,0.255514355404
Olá (Cabecera),-0.358324412579,2025-06-01,49.4271203176,-0.85764985814
Cañaveral,-0.0268397158794,2025-06-01,41.8772675321,-0.564170758635
Chiguirí Arriba,-0.576270247134,2025-06-01,29.8086456773,-0.0167440785228
Coclé,-0.109628686006,2025-06-01,54.0242969425,-0.240811897121
El Coco,-0.236560973024,2025-06-01,49.5385600089,-0.053795321679
Victoriano Lorenzo,-0.571782156843,2025-06-01,37.6501564571,-0.209588152392
Penonomé (Cabecera),-0.335967297882,2025-06-01,37.5958814972,-0.371387827762
Río Grande,0.398519305175,2025-06-01,65.5376828113,-0.580509094949
Río Indio,-0.551136793428,2025-06-01,40.3173412567,-0.763788624157
Toabré,-0.16877214915,2025-06-01,55.5192616762,-0.350595722586
Tulú,-0.093517928963,2025-06-01,57.6723301831,-0.700830506546
Reicito,-0.330835754519,2025-06-01,51.0170593305,-0.963066647029
Tucue,-0.359324803867,2025-06-01,49.1513070444,-0.636852849293
Las Minas,-0.18778186172,2025-06-01,48.5889552805,-0.563722957379
San Miguel,-0.107419200784,2025-06-01,59.6402172507,-0.534030495167
Ovalle,0.159542094589,2025-06-01,57.0470870689,-0.191256503941
Pajonal,-0.378802572226,2025-06-01,45.2743727511,-0.0462294803838
